subset,k,betas,sum_beta,train_adf_p,train_half_life_minutes,train_std_bps,train_avg_oneway_cost_bps,score
AAPL MU AMD INTC LRCX,5,AAPL:0.0837 MU:0.0815 AMD:0.0814 INTC:0.1027 LRCX:0.0849,0.43412675470887485,0.9367857819394727,21810.4293515646,429.9199768556759,4.058967409398037,11.923179805909735
MU LRCX,2,MU:0.1230 LRCX:0.1304,0.2534435932648397,0.9364712508223475,21874.011128201757,444.23522393310185,3.499372144357779,11.943464257810382
INTC CSCO PLTR ORCL,4,INTC:0.1231 CSCO:0.2031 PLTR:0.1060 ORCL:0.0685,0.5006162239942716,0.9699758373372409,21846.35907990217,359.1089865952331,3.4669105192702485,11.962493587673732
AAPL AVGO MU INTC AMAT,5,AAPL:0.0866 AVGO:0.0896 MU:0.0891 INTC:0.1162 AMAT:0.0674,0.4489146301340383,0.9648063277745362,21886.864477256146,393.4581004722894,4.55498022574975,11.999338170917603
AAPL INTC,2,AAPL:0.1055 INTC:0.1710,0.27647250414052965,0.9138412649486627,22065.631990641617,424.9328982295467,2.650506281824856,11.999667385905969
NVDA MU CSCO LRCX AMAT,5,NVDA:0.2254 MU:0.0697 CSCO:0.1821 LRCX:0.0698 AMAT:0.0467,0.5937763655730811,0.9609611856362403,21936.317335447424,400.74794388800245,4.057073061946735,12.010261314598885
MSFT MU PLTR LRCX AMAT,5,MSFT:0.0654 MU:0.0919 PLTR:0.1102 LRCX:0.0936 AMAT:0.0655,0.4265576211397737,0.9518476345339391,21929.26351408812,431.28057491779816,4.697933794423723,12.010438067466474
INTC PLTR LRCX,3,INTC:0.1259 PLTR:0.1162 LRCX:0.1082,0.350229418552718,0.9362784584080363,22036.876124399412,420.52656050637125,3.379889026974398,12.022314301147231
AAPL MSFT AVGO CSCO LRCX,5,AAPL:0.0845 MSFT:0.0656 AVGO:0.0995 CSCO:0.2253 LRCX:0.1181,0.5930107138407573,0.9821135338810981,21950.678673864248,367.68294059005626,4.5766715941891345,12.048986302697005
MSFT MU LRCX,3,MSFT:0.0804 MU:0.1194 LRCX:0.1261,0.3259116589108315,0.9460826114211988,22146.001339607727,439.6137443442611,3.9683213682709675,12.098449708590483
AMD INTC CSCO PLTR,4,AMD:0.0827 INTC:0.1102 CSCO:0.1970 PLTR:0.1008,0.49067280400012375,0.9552695031818268,22191.1438475693,388.31540188037764,3.408582544702853,12.119013077860533
NVDA INTC CSCO PLTR AMAT,5,NVDA:0.2054 INTC:0.0894 CSCO:0.1669 PLTR:0.0774 AMAT:0.0529,0.5920688706239641,0.9663379620119477,22161.864307678512,374.22597695304387,3.69185140081271,12.121107143867459
AVGO MU INTC LRCX AMAT,5,AVGO:0.0860 MU:0.0808 INTC:0.1098 LRCX:0.0809 AMAT:0.0561,0.4136152283446308,0.9483017705621507,22190.089695381947,422.8669516326583,4.537346463073795,12.134093547514599
AAPL MU AMD INTC AMAT,5,AAPL:0.0852 MU:0.0869 AMD:0.0849 INTC:0.1074 AMAT:0.0662,0.43066043168186885,0.9466965609578377,22204.613029350698,422.46249358987876,4.298999710505822,12.134983069843305
MU AMD CSCO,3,MU:0.1070 AMD:0.1029 CSCO:0.2367,0.44665585375576256,0.9606242318417375,22304.962483836727,404.3102281368804,3.5811419007402012,12.184728311774906
NVDA MU INTC CSCO PLTR,5,NVDA:0.1968 MU:0.0622 INTC:0.0826 CSCO:0.1624 PLTR:0.0736,0.5775812647482454,0.9602285770198706,22420.56867084706,383.69149931771244,3.457014023991387,12.239653192923228
MSFT INTC PLTR LRCX,4,MSFT:0.0651 INTC:0.1228 PLTR:0.1123 LRCX:0.1055,0.4057361927331246,0.9447999062297447,22481.13906777086,417.98887918827904,3.759330227401104,12.260556044663197
MU AMD CSCO PLTR LRCX,5,MU:0.0779 AMD:0.0770 CSCO:0.1875 PLTR:0.0950 LRCX:0.0830,0.5204635541014054,0.9582176277997503,22490.858715450842,413.82270519732344,4.1326590831421965,12.286300167188015
AAPL INTC CSCO PLTR ORCL,5,AAPL:0.0771 INTC:0.1190 CSCO:0.1915 PLTR:0.1025 ORCL:0.0669,0.5570635192484045,0.9756287793009513,22497.321639500322,355.8352412369365,3.717689210765525,12.298643383266421
MSFT INTC CSCO PLTR ORCL,5,MSFT:0.0580 INTC:0.1207 CSCO:0.1965 PLTR:0.1029 ORCL:0.0662,0.5442913434135528,0.9744903117291934,22514.24542425547,358.941483583901,3.7945222361082194,12.307503468579092
MSFT AMD INTC CSCO PLTR,5,MSFT:0.0567 AMD:0.0806 INTC:0.1082 CSCO:0.1906 PLTR:0.0979,0.5339613293216604,0.9616064630561887,22672.857453660356,386.5620804494605,3.733970979065104,12.37271460946767
MSFT MU AMD CSCO,4,MSFT:0.0671 MU:0.1047 AMD:0.0997 CSCO:0.2278,0.49933501107890543,0.9669093312490319,22658.625235894895,401.35034197982156,3.9653845188456507,12.375529639573392
AAPL MSFT INTC,3,AAPL:0.1006 MSFT:0.0796 INTC:0.1657,0.34595951345419657,0.9308505967560653,22883.41922818637,418.736711292322,3.134796972630729,12.435256150301864
AVGO INTC CSCO PLTR,4,AVGO:0.0866 INTC:0.1192 CSCO:0.1983 PLTR:0.1029,0.5070654067830319,0.9740050528111776,22805.08096211232,360.2301583529297,3.632080791588874,12.449187149699116
NVDA INTC CSCO LRCX,4,NVDA:0.2289 INTC:0.0936 CSCO:0.1808 LRCX:0.0777,0.5809840447682365,0.9635573457177502,22875.039884382448,390.3713758646341,3.371234911575182,12.46850198614048
AAPL AMD INTC CSCO PLTR,5,AAPL:0.0738 AMD:0.0801 INTC:0.1068 CSCO:0.1862 PLTR:0.0978,0.5446171221412753,0.9622709899915659,22937.839938853755,385.81768221718215,3.6461342469225717,12.504113644356895
MU CSCO PLTR AMAT ORCL,5,MU:0.0921 CSCO:0.1989 PLTR:0.1022 AMAT:0.0716 ORCL:0.0663,0.531136103032224,0.9801119389492287,22898.69147632892,380.3153464309817,4.525723990711296,12.519972156927915
AAPL MU PLTR LRCX AMAT,5,AAPL:0.0853 MU:0.0911 PLTR:0.1098 LRCX:0.0920 AMAT:0.0644,0.4424465940744089,0.9584701374161447,22957.03159660133,428.2330773625366,4.584302512190636,12.52867198596062
NVDA MSFT INTC CSCO LRCX,5,NVDA:0.2239 MSFT:0.0536 INTC:0.0918 CSCO:0.1748 LRCX:0.0762,0.6203473868113984,0.967738555263687,23066.91595202296,388.5765290882104,3.6833805298034563,12.574864141871235
AAPL MU AMD CSCO,4,AAPL:0.0849 MU:0.1040 AMD:0.0990 CSCO:0.2227,0.5106087781040689,0.9671554383030649,23112.78543651691,400.1317507106922,3.851894059894882,12.600586037759419
AAPL MU LRCX,3,AAPL:0.1008 MU:0.1184 LRCX:0.1240,0.3431538233576517,0.9496205627991415,23192.65876465882,438.57569110454875,3.829159970832295,12.622533144545198
AAPL INTC PLTR LRCX,4,AAPL:0.0840 INTC:0.1210 PLTR:0.1119 LRCX:0.1039,0.42088114370852925,0.9529750228330091,23251.318068168763,417.3585818442223,3.656168496286498,12.65175742684312
MSFT AVGO INTC CSCO PLTR,5,MSFT:0.0570 AVGO:0.0841 INTC:0.1170 CSCO:0.1919 PLTR:0.1000,0.550051157578334,0.9766767018539967,23270.86655411534,359.4322400194741,3.9519635286886907,12.69114924948544
INTC PLTR AMAT,3,INTC:0.1345 PLTR:0.1207 AMAT:0.0844,0.33960326815007924,0.9466335750736284,23367.949624945708,416.06372844706993,3.6286634043677073,12.703181655633836
MU AMD INTC LRCX AMAT,5,MU:0.0791 AMD:0.0812 INTC:0.1017 LRCX:0.0783 AMAT:0.0554,0.39579088785825517,0.9349940125983087,23455.04822157551,451.41918545909516,4.286106700145559,12.748240257388975
AAPL MSFT MU LRCX,4,AAPL:0.0963 MSFT:0.0753 MU:0.1152 LRCX:0.1202,0.40706819252791265,0.9574459330916845,23484.539307584993,434.10354691386675,4.253901563775742,12.784793618159696
AAPL MSFT MU AMD CSCO,5,AAPL:0.0817 MSFT:0.0634 MU:0.1019 AMD:0.0961 CSCO:0.2148,0.5580494203814961,0.9725236153956981,23485.617243161927,397.15521653088086,4.205267939287397,12.799437595762411
AMD CSCO LRCX AMAT,4,AMD:0.1009 CSCO:0.2290 LRCX:0.1024 AMAT:0.0695,0.5017193838820713,0.9654186215106216,23548.303916355202,420.05941458846763,4.3211258606993805,12.825993096902211
MU AMD CSCO PLTR AMAT,5,MU:0.0836 AMD:0.0807 CSCO:0.1929 PLTR:0.0973 AMAT:0.0647,0.5191274710850197,0.9685730138082672,23581.59397159047,407.30684078395507,4.37107817473719,12.846791563098247
AVGO MU CSCO PLTR AMAT,5,AVGO:0.0790 MU:0.0877 CSCO:0.1968 PLTR:0.1006 AMAT:0.0674,0.5314264047056905,0.9797065455997377,23591.48160386804,383.73073040248806,4.587635706818118,12.86720006167012
AAPL MSFT INTC PLTR LRCX,5,AAPL:0.0809 MSFT:0.0615 INTC:0.1183 PLTR:0.1084 LRCX:0.1016,0.47062315318408066,0.9554940973755055,23709.450720751913,414.77610331339946,4.003942631121996,12.890298310373902
AAPL AVGO INTC CSCO PLTR,5,AAPL:0.0751 AVGO:0.0841 INTC:0.1154 CSCO:0.1873 PLTR:0.0997,0.5616095528197675,0.9791247401134809,23783.770738550138,357.6997160523911,3.868792987901414,12.948385969146578
AAPL CSCO AMAT ORCL,4,AAPL:0.0939 CSCO:0.2526 AMAT:0.1005 ORCL:0.0898,0.536886349526259,0.9802282592079807,23770.03479363349,382.2679227204744,4.41124217187374,12.9534704994622
NVDA AAPL INTC CSCO LRCX,5,NVDA:0.2230 AAPL:0.0679 INTC:0.0908 CSCO:0.1713 LRCX:0.0753,0.6283163594847654,0.970849015347648,23879.13476489227,387.05866653055296,3.5907319893127054,12.982231037580037
CSCO AMAT ORCL,3,CSCO:0.2693 AMAT:0.1049 ORCL:0.0927,0.4669238852531718,0.975902300193451,23947.5825794577,390.0371830844166,4.134966799727812,13.032392925916858
MSFT INTC PLTR AMAT,4,MSFT:0.0668 INTC:0.1312 PLTR:0.1166 AMAT:0.0821,0.3967384868145454,0.9548027609170415,24025.038308623545,413.80768391837864,4.010451916770993,13.047530953564236
MSFT AMD CSCO LRCX AMAT,5,MSFT:0.0658 AMD:0.0979 CSCO:0.2205 LRCX:0.1000 AMAT:0.0677,0.5519257270029458,0.9707703122723157,24023.383156423573,417.844846178365,4.678368450364379,13.07602925949139
MU AMAT,2,MU:0.1346 AMAT:0.1029,0.23752167489917259,0.9524834212862888,24126.53470311498,440.50052177897635,3.83814820508398,13.092513736945458
AAPL AMD CSCO LRCX AMAT,5,AAPL:0.0822 AMD:0.0974 CSCO:0.2160 LRCX:0.0988 AMAT:0.0669,0.5612728152476713,0.9706939324351211,24093.8130677983,414.1316176950854,4.552013195068368,13.10864073023564
MU CSCO ORCL,3,MU:0.1205 CSCO:0.2488 ORCL:0.0843,0.45353198623045865,0.97511910831258,24130.73130054614,383.20976306878583,3.6728054760775195,13.113940868107202
MU INTC PLTR,3,MU:0.0951 INTC:0.1218 PLTR:0.1124,0.32935326506446005,0.9434501318759598,24457.60491838128,427.2238730088861,3.2525744576810602,13.23730408022022
NVDA INTC CSCO AMAT,4,NVDA:0.2357 INTC:0.0990 CSCO:0.1867 AMAT:0.0579,0.5792398579364325,0.9712145691650015,24542.304523158473,387.34087390703854,3.5271279536100626,13.31290938981644
MSFT MU AMAT,3,MSFT:0.0830 MU:0.1305 AMAT:0.0993,0.3127752053818813,0.9608353858890564,24595.08221620705,436.12773393028215,4.309440529198535,13.344565304576554
MSFT MU CSCO ORCL,4,MSFT:0.0697 MU:0.1177 CSCO:0.2393 ORCL:0.0810,0.5076276495456046,0.9795844919748697,24576.39998860422,381.4205820202288,4.064931818801801,13.349083122653017
AAPL INTC PLTR AMAT,4,AAPL:0.0864 INTC:0.1292 PLTR:0.1162 AMAT:0.0808,0.4125399980693041,0.9567545360720627,24642.977248546416,413.72868228025004,3.9010335954371937,13.356263832254015
MSFT MU INTC PLTR,4,MSFT:0.0651 MU:0.0931 INTC:0.1188 PLTR:0.1086,0.38554148469752947,0.9493823845784122,24806.136257767193,424.1142081536826,3.6367803291424665,13.425186120044858
AAPL MSFT CSCO AMAT ORCL,5,AAPL:0.0903 MSFT:0.0690 CSCO:0.2435 AMAT:0.0979 ORCL:0.0865,0.5871908227038352,0.9839535790637781,24711.760945176375,380.5734947039912,4.774723395700349,13.435328519565973
NVDA MU INTC CSCO,4,NVDA:0.2239 MU:0.0699 INTC:0.0906 CSCO:0.1801,0.5646134268300331,0.9664240782069382,24821.290382364274,396.78087682929817,3.2911122694741595,13.442891514778559
AAPL MU CSCO ORCL,4,AAPL:0.0902 MU:0.1166 CSCO:0.2332 ORCL:0.0818,0.5217308993953091,0.9823149500903638,24767.264389136413,376.8116451206563,3.962117898516826,13.445189502628908
NVDA MSFT INTC CSCO AMAT,5,NVDA:0.2305 MSFT:0.0545 INTC:0.0971 CSCO:0.1805 AMAT:0.0567,0.6192705011667116,0.9735066530991728,24831.526805764937,385.6436955965646,3.840703005931731,13.466084116100276
INTC CSCO PLTR LRCX ORCL,5,INTC:0.1065 CSCO:0.1836 PLTR:0.0982 LRCX:0.0911 ORCL:0.0635,0.5428664806410349,0.9735588173850028,24836.189503480193,390.25212090706344,3.9485222189893268,13.470624013504885
MSFT CSCO AMAT ORCL,4,MSFT:0.0732 CSCO:0.2589 AMAT:0.1020 ORCL:0.0890,0.5232044887475579,0.9805267754780098,24856.85732120943,388.2975841697089,4.532154710637055,13.499598530295467
NVDA MSFT MU INTC CSCO,5,NVDA:0.2190 MSFT:0.0536 MU:0.0688 INTC:0.0889 CSCO:0.1741,0.6043503001346086,0.970113689641559,24916.928982086007,394.6353432896103,3.606053442899941,13.500699249542562
CSCO LRCX AMAT ORCL,4,CSCO:0.2389 LRCX:0.1160 AMAT:0.0781 ORCL:0.0842,0.5171590702063329,0.9789098601487503,25262.192535765847,401.2824490147283,4.521505873604137,13.700436245503758
AAPL MSFT MU CSCO ORCL,5,AAPL:0.0868 MSFT:0.0657 MU:0.1141 CSCO:0.2248 ORCL:0.0787,0.5701335411923569,0.9840027012605435,25261.794442577902,375.04334341905957,4.320760112341152,13.701315124796317
AVGO CSCO AMAT,3,AVGO:0.1133 CSCO:0.2622 AMAT:0.0969,0.4723888790479528,0.9800848026919995,25274.055927117766,383.44850333085594,4.266584860699405,13.702444463464872
AAPL MSFT INTC PLTR AMAT,5,AAPL:0.0831 MSFT:0.0630 INTC:0.1262 PLTR:0.1125 AMAT:0.0788,0.46364424430705314,0.9634648947342692,25322.72860076668,411.34218539428633,4.250674014280816,13.709842675403225
AVGO MU CSCO,3,AVGO:0.1017 MU:0.1134 CSCO:0.2438,0.4588961598939859,0.9774615253689135,25475.431817102282,385.7176291192208,3.8186445293540547,13.791550324507135
AMD INTC CSCO,3,AMD:0.0994 INTC:0.1268 CSCO:0.2290,0.45524234273009617,0.9548872244326706,25555.712967816376,413.0412196083005,3.1673004801539877,13.79608971794394
AAPL MU AMAT,3,AAPL:0.1043 MU:0.1292 AMAT:0.0975,0.33098123399550883,0.9620970045044234,25558.916244413627,435.6294967588705,4.1604006080180564,13.824763138871598
NVDA AAPL INTC CSCO AMAT,5,NVDA:0.2295 AAPL:0.0692 INTC:0.0960 CSCO:0.1768 AMAT:0.0560,0.6274555178049687,0.9767136453080948,25579.183308808286,384.4245123170378,3.7447083524833156,13.841199466761905
MU CSCO LRCX ORCL,4,MU:0.1005 CSCO:0.2227 LRCX:0.1053 ORCL:0.0775,0.5059158421435627,0.9752484911526056,25587.784057860146,410.15030327599777,4.171994019912944,13.852580400480939
AAPL AVGO CSCO AMAT,4,AAPL:0.0911 AVGO:0.1093 CSCO:0.2465 AMAT:0.0929,0.5397154379155972,0.9836213646112499,25563.828603606216,377.3128637908013,4.526751116245273,13.856070688739264
AAPL CSCO LRCX AMAT ORCL,5,AAPL:0.0869 CSCO:0.2246 LRCX:0.1117 AMAT:0.0750 ORCL:0.0818,0.5799846411889429,0.9830792609230888,25597.307720912057,393.04853181301644,4.762535245553498,13.876983826290187
AVGO INTC CSCO PLTR LRCX,5,AVGO:0.0775 INTC:0.1043 CSCO:0.1810 PLTR:0.0963 LRCX:0.0857,0.5447169916639827,0.9742057617082914,25644.2093220557,393.1375175861954,4.052143439857925,13.8773532915333
MSFT AVGO MU CSCO,4,MSFT:0.0686 AVGO:0.0982 MU:0.1109 CSCO:0.2345,0.5122545281506583,0.98092713416252,25651.545705877514,383.25911005168405,4.202383140023383,13.890747649901744
MU AMD CSCO LRCX,4,MU:0.0911 AMD:0.0914 CSCO:0.2156 LRCX:0.0940,0.49208801442278016,0.9633504066924374,25817.25836850906,436.48673790537975,4.015888624998815,13.952297363446945
NVDA INTC CSCO LRCX AMAT,5,NVDA:0.2224 INTC:0.0893 CSCO:0.1748 LRCX:0.0692 AMAT:0.0454,0.601055383576246,0.9676728600501313,25847.779499286018,407.5627043408853,3.791251391350042,13.967387637520142
CSCO PLTR,2,CSCO:0.2647 PLTR:0.1346,0.39930708164894696,0.9617858323177523,25928.571837862128,399.39715172214125,2.8264751720106944,13.98260125468903
MSFT MU CSCO LRCX ORCL,5,MSFT:0.0652 MU:0.0984 CSCO:0.2145 LRCX:0.1027 ORCL:0.0745,0.5552531626554784,0.9782318251530567,25844.84560016014,408.70722111219675,4.526722705516481,13.991189079343457
MSFT CSCO LRCX AMAT ORCL,5,MSFT:0.0680 CSCO:0.2300 LRCX:0.1132 AMAT:0.0761 ORCL:0.0810,0.5681894076179957,0.9820984581672507,25883.529789811088,400.43531870158864,4.880861371403644,14.021480580500867
MSFT AVGO CSCO AMAT,4,MSFT:0.0718 AVGO:0.1094 CSCO:0.2522 AMAT:0.0943,0.5276402215379372,0.9836374034576004,25904.858141091645,381.3732089246521,4.6539695915137225,14.029145865833696
MSFT MU AMD CSCO LRCX,5,MSFT:0.0636 MU:0.0893 AMD:0.0887 CSCO:0.2077 LRCX:0.0918,0.5409600702889268,0.9684893088519259,25997.198099990517,433.4802843100103,4.369931403411256,14.054486986915409
AAPL MU INTC PLTR,4,AAPL:0.0848 MU:0.0922 INTC:0.1168 PLTR:0.1081,0.40197598009713303,0.9549672826035759,26102.750435816877,424.5419883194927,3.541253910326252,14.077167578718539
NVDA MU INTC CSCO LRCX,5,NVDA:0.2120 MU:0.0611 INTC:0.0819 CSCO:0.1690 LRCX:0.0655,0.5894610646035289,0.9615178206230351,26102.89351078119,419.3759316437996,3.6177244987080392,14.085319065987791
AAPL MSFT MU AMAT,4,AAPL:0.0995 MSFT:0.0776 MU:0.1256 AMAT:0.0944,0.3971522219251656,0.9688527592376017,26067.368807506464,431.30712252178387,4.586716636137553,14.094271495713585
NVDA AAPL MU INTC CSCO,5,NVDA:0.2179 AAPL:0.0685 MU:0.0685 INTC:0.0878 CSCO:0.1704,0.6130463666751862,0.9736338234684504,26133.61716323193,393.83409821104505,3.518839573421434,14.110819196552844
AAPL AMD INTC CSCO,4,AAPL:0.0820 AMD:0.0959 INTC:0.1224 CSCO:0.2160,0.5164069625703236,0.9604371860224946,26180.691864103024,409.71144944783725,3.4394886677281433,14.11957289142857
MSFT AMD INTC CSCO,4,MSFT:0.0658 AMD:0.0964 INTC:0.1239 CSCO:0.2206,0.506607620009326,0.9625042192594637,26174.918403166263,409.64522073995107,3.5525693566855905,14.121014807976307
AMD INTC CSCO PLTR LRCX,5,AMD:0.0736 INTC:0.0968 CSCO:0.1804 PLTR:0.0947 LRCX:0.0830,0.5285138252837764,0.9625971120705674,26240.322059953232,420.650869261693,3.8343893694815634,14.159445929436814
INTC PLTR LRCX AMAT,4,INTC:0.1181 PLTR:0.1124 LRCX:0.0945 AMAT:0.0650,0.3899676185142101,0.9506451886082224,26272.31025016243,443.9222162837858,3.9853482760031254,14.1665072792095
MU LRCX AMAT,3,MU:0.1139 LRCX:0.1131 AMAT:0.0787,0.3056738867444786,0.9536030079778886,26265.92312365767,468.17703959941394,4.211553540409375,14.17079564061491
AAPL MSFT AVGO CSCO AMAT,5,AAPL:0.0875 MSFT:0.0677 AVGO:0.1057 CSCO:0.2376 AMAT:0.0906,0.589271458860294,0.9865839851238379,26246.768902273976,375.21954465104005,4.882397546033687,14.2076163871815
AAPL CSCO PLTR,3,AAPL:0.0905 CSCO:0.2489 PLTR:0.1296,0.4690275372672763,0.9676901608708192,26365.77467306333,395.6326731364581,3.140503608703666,14.21338756957656
INTC LRCX,2,INTC:0.1498 LRCX:0.1285,0.27829393833542676,0.9385375817734867,26513.77094508662,455.09305756020456,3.0646484678463177,14.256716023673723
AAPL MSFT MU INTC PLTR,5,AAPL:0.0816 MSFT:0.0614 MU:0.0904 INTC:0.1142 PLTR:0.1046,0.45221754054758057,0.9611290439659712,26466.157305114237,421.4157489999028,3.8925889689617996,14.272059475902326
AVGO CSCO LRCX AMAT,4,AVGO:0.1001 CSCO:0.2351 LRCX:0.1094 AMAT:0.0728,0.5173612920939629,0.9792353392317936,26432.69989231244,400.74060009618904,4.598818586548333,14.287561657118982
MSFT MU LRCX AMAT,4,MSFT:0.0775 MU:0.1107 LRCX:0.1095 AMAT:0.0761,0.3738175500487348,0.9574468143055213,26500.151542907457,463.8200950936914,4.640011563171753,14.300322817022685
AAPL MU CSCO LRCX ORCL,5,AAPL:0.0840 MU:0.0976 CSCO:0.2092 LRCX:0.1012 ORCL:0.0754,0.5673852358722177,0.9811232359915406,26532.937934387384,402.4157600764061,4.421989045046218,14.336031984086157
AAPL AVGO MU CSCO,4,AAPL:0.0879 AVGO:0.0981 MU:0.1099 CSCO:0.2289,0.5248132550860901,0.9822734018346634,26576.69018216892,380.46326477198045,4.091961206359352,14.35245771704631
MSFT CSCO PLTR,3,MSFT:0.0700 CSCO:0.2550 PLTR:0.1301,0.4551708472510616,0.9682677316670812,26674.46750047737,396.6687221595231,3.2450096706738405,14.370401675319243
MSFT INTC PLTR LRCX AMAT,5,MSFT:0.0633 INTC:0.1154 PLTR:0.1087 LRCX:0.0922 AMAT:0.0634,0.4428589162064075,0.9567497255401645,26709.09588641549,441.40126456359144,4.338296352967407,14.398063595807258
AVGO MU CSCO LRCX,4,AVGO:0.0907 MU:0.0955 CSCO:0.2203 LRCX:0.0997,0.5062441526889238,0.9747688421646784,26784.893251417725,414.86326759379034,4.258700599202118,14.452389479857583
AAPL MSFT AMD INTC CSCO,5,AAPL:0.0790 MSFT:0.0623 AMD:0.0932 INTC:0.1198 CSCO:0.2085,0.5628323686515264,0.967176191244925,26828.96545409061,406.29101784265924,3.7946549823988214,14.457552017938207
AAPL MSFT AVGO MU CSCO,5,AAPL:0.0845 MSFT:0.0648 AVGO:0.0949 MU:0.1077 CSCO:0.2207,0.5727078537794426,0.9847484453638103,26791.143871492048,378.0127183410299,4.443994513229301,14.46920027137442
AAPL MU AMD CSCO LRCX,5,AAPL:0.0801 MU:0.0888 AMD:0.0882 CSCO:0.2032 LRCX:0.0906,0.5507513154931228,0.969543232623575,26846.303583057135,430.4709646036789,4.2553832251392825,14.47780268865493
MSFT AVGO MU CSCO LRCX,5,MSFT:0.0647 AVGO:0.0877 MU:0.0936 CSCO:0.2121 LRCX:0.0973,0.5553980626712764,0.9779892825977182,26823.25515193954,412.6770529361776,4.609822434827954,14.481813307264046
MSFT AVGO CSCO LRCX AMAT,5,MSFT:0.0672 AVGO:0.0967 CSCO:0.2264 LRCX:0.1068 AMAT:0.0709,0.5680244670036962,0.9822209453272562,26803.49941538131,399.2793727264245,4.953630575102092,14.483043264519953
MU INTC PLTR LRCX,4,MU:0.0810 INTC:0.1073 PLTR:0.1053 LRCX:0.0890,0.38265595949665776,0.9447555039584042,26972.708653860976,458.0632558126164,3.704913005595084,14.505208091000794
MSFT INTC LRCX,3,MSFT:0.0777 INTC:0.1452 LRCX:0.1245,0.34737714023644767,0.9482141419779373,27053.02087761791,450.00420813904407,3.529815112645109,14.545320883039794
MSFT MU INTC PLTR LRCX,5,MSFT:0.0618 MU:0.0794 INTC:0.1048 PLTR:0.1018 LRCX:0.0869,0.43468027359971395,0.9506105965318892,27154.80258561602,454.78338246334823,4.058501643689914,14.609181922213699
AAPL MSFT CSCO PLTR,4,AAPL:0.0871 MSFT:0.0661 CSCO:0.2404 PLTR:0.1256,0.5191512838244724,0.9729391723505294,27143.484792431496,392.79740951252916,3.52380467359733,14.615157662038223
AAPL AVGO CSCO LRCX AMAT,5,AAPL:0.0849 AVGO:0.0968 CSCO:0.2214 LRCX:0.1054 AMAT:0.0699,0.5784741214147353,0.9833101364073477,27213.69977686046,393.79549586064604,4.8291902799207636,14.686743830435992
MU INTC CSCO PLTR ORCL,5,MU:0.0809 INTC:0.1031 CSCO:0.1831 PLTR:0.0952 ORCL:0.0620,0.5242951556052929,0.9747592316483166,27638.21298602039,396.50962714031544,3.8356467647020254,14.870578659952553
AAPL INTC PLTR LRCX AMAT,5,AAPL:0.0815 INTC:0.1137 PLTR:0.1084 LRCX:0.0909 AMAT:0.0624,0.4568935083537542,0.962993558607438,27710.088419232685,439.40546867254125,4.228896225542536,14.902615692734633
AMD INTC CSCO PLTR AMAT,5,AMD:0.0774 INTC:0.1021 CSCO:0.1860 PLTR:0.0972 AMAT:0.0639,0.5266536112534136,0.9692942346419017,27738.727432157306,415.5837034055806,4.042900185092612,14.919515954422408
AAPL INTC LRCX,3,AAPL:0.0961 INTC:0.1432 LRCX:0.1228,0.3620764918660887,0.9544069148480523,27833.13938864813,450.4821827315715,3.393703958292888,14.938850688337975
AAPL MU LRCX AMAT,4,AAPL:0.0971 MU:0.1098 LRCX:0.1078 AMAT:0.0748,0.3894771059909614,0.9609276339518136,27864.851379800813,461.13781860946034,4.494001817928453,14.98323336021079
