strategy,train_scheme,model_name,horizon_min,label_edge_bps,confidence,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_mr_frac,train_trend_frac,validation_mr_frac,validation_trend_frac,test_mr_frac,test_trend_frac,2025_05_gross_bps,2025_05_cost_bps,2025_05_net_bps,2025_05_trades,2025_06_gross_bps,2025_06_cost_bps,2025_06_net_bps,2025_06_trades,2025_07_gross_bps,2025_07_cost_bps,2025_07_net_bps,2025_07_trades,2025_08_gross_bps,2025_08_cost_bps,2025_08_net_bps,2025_08_trades,2025_09_gross_bps,2025_09_cost_bps,2025_09_net_bps,2025_09_trades,2025_10_gross_bps,2025_10_cost_bps,2025_10_net_bps,2025_10_trades,2025_11_gross_bps,2025_11_cost_bps,2025_11_net_bps,2025_11_trades,2025_12_gross_bps,2025_12_cost_bps,2025_12_net_bps,2025_12_trades,2026_01_gross_bps,2026_01_cost_bps,2026_01_net_bps,2026_01_trades,2026_02_gross_bps,2026_02_cost_bps,2026_02_net_bps,2026_02_trades,2026_03_gross_bps,2026_03_cost_bps,2026_03_net_bps,2026_03_trades,2026_04_gross_bps,2026_04_cost_bps,2026_04_net_bps,2026_04_trades,2026_05_gross_bps,2026_05_cost_bps,2026_05_net_bps,2026_05_trades,train_gross_bps,train_cost_bps,train_net_bps,train_trades,validation_gross_bps,validation_cost_bps,validation_net_bps,validation_trades,test_gross_bps,test_cost_bps,test_net_bps,test_trades,validation_always_long_net_bps,validation_always_short_net_bps,test_always_long_net_bps,test_always_short_net_bps,validation_excess_vs_best_directional_bps,test_excess_vs_best_directional_bps,validation_score
recent_1m_rf_depth3_h120_edge10_p0.7,recent_1m,rf_depth3,120,10.0,0.7,0.4088249881301241,0.3333333333333333,0.3333333333333333,0.01956493757240314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.655340321462106,50.21369056338185,-24.558350241919744,20,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.655340321462106,50.21369056338185,-24.558350241919747,20,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_1m_rf_depth3_h120_edge10_p0.6,recent_1m,rf_depth3,120,10.0,0.6,0.5364959480912052,0.3333333333333333,0.35167515870568594,0.04080319217402497,0.025099755438280344,0.0,0.0,0.03391763717132909,0.0,-11.248799756673478,21.80336659154309,-33.05216634821656,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-4.886675338715563,1.6297248442940815,-6.516400183009645,6,3.855658226141756,0.7010287813101855,3.1546294448315706,2,-84.726084432587,1.02080863262427,-85.74689306521128,2,-20.78070086803052,25.640817105996398,-46.42151797402691,14,173.3456517943388,50.67319248356631,122.6724593107725,52,0.0,0.0,0.0,0,-67.2695157249592,45.22617285310619,-112.49568857806541,22,0.3523440598840466,119.83507786931027,-119.48273380942624,78,0.0,0.0,0.0,0,55.559049624474,101.46893843933434,-45.909888814860345,82,0.0,0.0,0.0,0,-66.91717166507516,165.06125072241647,-231.9784223874917,100,0.0,0.0,-98.15483753248733,-231.9784223874917,0.0,-133.82358485500436,3.3333333333333335
train_all_rf_depth2_h30_edge2.5_p0.7,train_all,rf_depth2,30,2.5,0.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_1m_rf_depth2_h120_edge10_p0.7,recent_1m,rf_depth2,120,10.0,0.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_1m_rf_depth2_h120_edge10_p0.6,recent_1m,rf_depth2,120,10.0,0.6,0.38871197481469383,0.3333333333333333,0.3332413158500115,0.01724803707040803,0.0,0.0,0.0,0.0010205306759514948,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-3.5611979510363767,20.548957749372427,-24.110155700408807,4,0.0,0.0,0.0,0,30.69881250234552,48.32607566660058,-17.627263164255066,34,0.0,0.0,0.0,0,-5.723098748324773,12.503267953035998,-18.22636670136077,22,0.0,0.0,0.0,0,0.0,0.0,0.0,0,27.13761455130914,68.87503341597301,-41.73741886466388,38,0.0,0.0,0.0,0,-5.723098748324773,12.503267953035998,-18.226366701360774,22,0.0,0.0,-6.780384304155171,-18.226366701360774,0.0,-11.445982397205604,3.3333333333333335
recent_3m_rf_depth4_h120_edge10_p0.7,recent_3m,rf_depth4,120,10.0,0.7,0.36698728871790354,0.3333333333333333,0.3333333333333333,0.009523406416659613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,180.41312095187223,39.64400849408328,140.76911245778894,20,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,180.41312095187223,39.64400849408328,140.76911245778894,20,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_3m_rf_depth4_h120_edge10_p0.6,recent_3m,rf_depth4,120,10.0,0.6,0.4055891562009668,0.3333333333333333,0.3333333333333333,0.020909167865910436,0.00617963260814357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.905065670295471,56.58033917409898,-52.67527350380351,14,259.30726639535,109.78207871468874,149.52518768066122,42,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,263.21233206564546,166.36241788878772,96.84991417685775,56,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_3m_rf_depth4_h120_edge10_p0.5,recent_3m,rf_depth4,120,10.0,0.5,0.5513846719397995,0.3333333333333333,0.33610033222263147,0.04901379835774147,0.06391263861847117,0.0,0.0,0.0,0.042382038660103254,-2.4513469177200875,62.296425912232884,-64.74777282995298,18,-52.892234637225144,20.403728088499285,-73.29596272572442,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-70.48725924826194,19.3584369750748,-89.84569622333672,4,-147.23315344371102,186.39396275163443,-333.6271161953454,84,647.9941974311654,112.69545065538955,535.2987467757757,84,418.14885576285656,266.69674003082145,151.45211573203505,106,92.06120194786394,14.832721013541407,77.22848093432255,6,0.0,0.0,0.0,0,13.610773137209264,93.71251176533835,-80.1017386281291,66,-72.34201633131043,65.31802883551245,-137.6600451668229,40,0.0,0.0,0.0,0,885.1402608949677,682.6774654271937,202.46279546777376,310,0.0,0.0,0.0,0,-58.73124319410117,159.03054060085083,-217.76178379495198,106,0.0,0.0,-100.26226269599911,-217.76178379495198,0.0,-117.49952109895287,3.3333333333333335
recent_3m_rf_depth3_h120_edge10_p0.7,recent_3m,rf_depth3,120,10.0,0.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_3m_rf_depth3_h120_edge10_p0.6,recent_3m,rf_depth3,120,10.0,0.6,0.36530912061887455,0.3333333333333333,0.3333333333333333,0.011639718953695082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,191.8623017364407,45.67825953634161,146.18404220009907,26,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,191.8623017364407,45.67825953634161,146.1840422000991,26,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_3m_rf_depth3_h120_edge10_p0.5,recent_3m,rf_depth3,120,10.0,0.5,0.4707897109159223,0.3333333333333333,0.3308948700253048,0.03119444679590282,0.03745873190552781,0.0,0.0,0.0,0.008344339056309281,24.113394115943265,85.57865639370782,-61.46526227776455,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-5.107958285597292,71.68155070841487,-76.78950899401217,28,104.52408687962489,251.9586430647567,-147.4345561851318,86,204.27397522786885,38.51402926646041,165.75994596140842,24,312.42147192812376,210.81512034878986,101.6063515793339,86,0.0,0.0,0.0,0,0.0,0.0,0.0,0,48.251757222104175,17.03197063067371,31.21978659143046,8,-10.329410589777765,45.47977208305088,-55.80918267282865,26,0.0,0.0,0.0,0,640.2249698659634,658.5479997821298,-18.323029916166266,248,0.0,0.0,0.0,0,37.92234663232641,62.511742713724594,-24.589396081398192,34,0.0,0.0,-100.44020811117836,-24.589396081398192,0.0,0.0,3.3333333333333335
recent_3m_rf_depth2_h120_edge10_p0.7,recent_3m,rf_depth2,120,10.0,0.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_3m_rf_depth2_h120_edge10_p0.6,recent_3m,rf_depth2,120,10.0,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_3m_rf_depth2_h120_edge10_p0.5,recent_3m,rf_depth2,120,10.0,0.5,0.3684697374023486,0.3333333333333333,0.3333333333333333,0.015745365275543894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,145.53300765107304,52.0032692868597,93.52973836421332,22,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,145.53300765107304,52.0032692868597,93.52973836421334,22,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_6m_rf_depth4_h120_edge10_p0.7,recent_6m,rf_depth4,120,10.0,0.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_1m_rf_depth3_h120_edge5_p0.7,recent_1m,rf_depth3,120,5.0,0.7,0.3793691389599318,0.3333333333333333,0.3333333333333333,0.013901403011970653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.599386539546842,18.72218060215952,-6.122794062612676,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.599386539546842,18.72218060215952,-6.122794062612677,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
train_all_rf_depth3_h30_edge2.5_p0.7,train_all,rf_depth3,30,2.5,0.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_1m_rf_depth2_h120_edge2.5_p0.6,recent_1m,rf_depth2,120,2.5,0.6,0.34047619047619043,0.3333333333333333,0.3333333333333333,0.002316900501995109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17.665652732095083,8.845206684816137,8.820446047278947,22,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17.665652732095083,8.845206684816137,8.820446047278947,22,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
train_all_rf_depth2_h120_edge5_p0.6,train_all,rf_depth2,120,5.0,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_6m_rf_depth2_h120_edge5_p0.4,recent_6m,rf_depth2,120,5.0,0.4,0.3708900160764847,0.3333333333333333,0.35807386649525363,0.02069177241097012,0.006119525173966435,0.0,0.0,0.030195701764917756,0.0,-77.09723930688916,51.45205887088844,-128.5492981777776,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,69.97593779291655,19.913420537973316,50.06251725494323,26,48.583364229308756,88.92536870271378,-40.34200447340501,26,36.74078207054343,0.8462597685206887,35.894522302022736,2,174.82639454511784,140.26595784213376,34.560436702984106,82,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.9086400619871,7.999104563672567,-5.0904645016854655,12,-31.33508975314392,55.26277509207961,-86.59786484522354,32,0.0,0.0,0.0,0,253.02923933099743,301.40306572222994,-48.373826391232555,144,0.0,0.0,0.0,0,-28.42644969115682,63.26187965575217,-91.688329346909,44,0.0,0.0,-34.7861985775416,-91.688329346909,0.0,-56.9021307693674,3.3333333333333335
train_all_rf_depth4_h120_edge5_p0.7,train_all,rf_depth4,120,5.0,0.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
train_all_rf_depth4_h120_edge5_p0.6,train_all,rf_depth4,120,5.0,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
train_all_rf_depth4_h120_edge5_p0.5,train_all,rf_depth4,120,5.0,0.5,0.3603687776146225,0.3333333333333333,0.3333333333333333,0.00327698735629045,0.009353068079412327,0.0,0.0,0.0,0.0,-37.214450925615594,11.994971190905014,-49.20942211652061,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,43.5436424465685,53.44129700179833,-9.897654555229833,26,315.681612385319,168.82677067187942,146.8548417134396,92,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,322.0108039062719,234.26303886458277,87.7477650416892,126,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
train_all_rf_depth3_h120_edge5_p0.7,train_all,rf_depth3,120,5.0,0.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
train_all_rf_depth3_h120_edge5_p0.6,train_all,rf_depth3,120,5.0,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
train_all_rf_depth3_h120_edge5_p0.5,train_all,rf_depth3,120,5.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
train_all_rf_depth2_h120_edge5_p0.7,train_all,rf_depth2,120,5.0,0.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
train_all_rf_depth2_h120_edge5_p0.5,train_all,rf_depth2,120,5.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_1m_rf_depth2_h120_edge5_p0.7,recent_1m,rf_depth2,120,5.0,0.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
train_all_rf_depth2_h120_edge5_p0.4,train_all,rf_depth2,120,5.0,0.4,0.3362259771797282,0.3333333333333333,0.3333333333333333,0.0002594281657063273,0.0010377126628253093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.231712419261797,38.040342909418484,-26.808630490156688,22,-1.165580454776105,4.635753063361016,-5.801333518137122,6,0.0,0.0,0.0,0,-5.9607294892582985,21.064891087522586,-27.025620576780884,2,0.0,0.0,0.0,0,-35.22561561434934,1.3548343353950427,-36.58044994974438,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-31.120213139121944,65.09582139569713,-96.21603453481907,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_1m_rf_depth4_h120_edge2.5_p0.7,recent_1m,rf_depth4,120,2.5,0.7,0.46368697101281314,0.3333333333333333,0.3333333333333333,0.025743338911056766,0.018663920710516153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,159.16940886838483,47.6670157751132,111.50239309327164,20,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,159.16940886838483,47.66701577511319,111.50239309327164,20,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
recent_1m_rf_depth4_h120_edge2.5_p0.6,recent_1m,rf_depth4,120,2.5,0.6,0.7085427511437846,0.3333333333333333,0.3333268137332047,0.06088299652464925,0.08006178401338654,0.0,0.0,0.0033017168927842477,0.0003601872973946452,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-16.756495751160116,25.214935858456744,-41.971431609616864,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-7.967713860974612,20.812277917630663,-28.779991778605275,2,-25.468601412370617,54.249429040522706,-79.71803045289333,28,-23.891924981302992,28.674397922151506,-52.5663229034545,16,356.59849873657555,194.59708871530722,162.00141002126836,104,0.0,0.0,0.0,0,-14.412279270219486,53.09485359447359,-67.50713286469309,36,0.0,0.0,0.0,0,0.0,0.0,0.0,0,282.5137627307672,323.5481294540689,-41.03436672330162,160,0.0,0.0,0.0,0,-14.412279270219486,53.0948535944736,-67.50713286469308,36,0.0,0.0,-38.743346555059865,-67.50713286469308,0.0,-28.76378630963321,3.3333333333333335
train_all_rf_depth4_h30_edge2.5_p0.6,train_all,rf_depth4,30,2.5,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
