pair,stock,beta,entry_z,exit_z,max_holding_minutes,stop_z,sample,gross_bps,cost_bps,net_bps,num_trades,win_rate,avg_holding_minutes
XLK-AMD,AMD,0.0381438976400877,3.5,0.5,30,,validation,-27.26841277703126,3.987322641069654,-31.25573541810091,1,0.0,30.0
XLK-AMD,AMD,0.0381438976400877,3.5,0.5,60,,test,785.3358919826092,646.2671014391569,139.06879054345222,6,0.6666666666666666,44.166666666666664
XLK-AMD,AMD,0.0381438976400877,3.5,0.5,60,,validation,18.182093206613217,3.4363898481588806,14.745703358454337,1,1.0,60.0
XLK-AMD,AMD,0.0381438976400877,3.5,0.5,120,,test,784.9838058580344,661.507622530747,123.47618332728739,6,0.6666666666666666,73.16666666666667
XLK-AMD,AMD,0.0381438976400877,3.5,0.5,120,,validation,-22.959442152681973,3.313665406715465,-26.273107559397438,1,0.0,120.0
XLK-AMD,AMD,0.0381438976400877,3.5,0.5,240,,test,732.3228760232499,661.6129562343083,70.70991978894158,6,0.5,99.5
XLK-AMD,AMD,0.0381438976400877,3.5,0.5,240,,validation,-129.6491335639118,3.7720981728047285,-133.42123173671652,1,0.0,240.0
XLK-AMD,AMD,0.0381438976400877,3.5,0.75,-1,,test,717.2257686352339,675.2995193815011,41.9262492537326,6,0.5,119.33333333333333
XLK-AMD,AMD,0.0381438976400877,3.5,0.75,-1,,validation,-6.124983254426307,24.10798265180464,-30.232965906230948,1,0.0,352.0
XLK-AMD,AMD,0.0381438976400877,3.5,0.75,30,,test,752.8626539580916,645.4546593873097,107.40799457078204,6,0.8333333333333334,24.166666666666668
XLK-AMD,AMD,0.0381438976400877,3.5,0.75,30,,validation,-27.26841277703126,3.987322641069654,-31.25573541810091,1,0.0,30.0
XLK-AMD,AMD,0.0381438976400877,3.5,0.75,60,,test,785.3358919826092,646.2671014391569,139.06879054345222,6,0.6666666666666666,44.166666666666664
XLK-AMD,AMD,0.0381438976400877,3.5,0.75,60,,validation,18.182093206613217,3.4363898481588806,14.745703358454337,1,1.0,60.0
XLK-AMD,AMD,0.0381438976400877,3.5,0.75,120,,test,783.6533212756697,674.4814860835619,109.1718351921077,6,0.6666666666666666,72.66666666666667
XLK-AMD,AMD,0.0381438976400877,3.5,0.75,120,,validation,-22.959442152681973,3.313665406715465,-26.273107559397438,1,0.0,120.0
XLK-AMD,AMD,0.0381438976400877,3.5,0.75,240,,test,730.9923914408852,674.5868197871232,56.40557165376188,6,0.5,99.0
XLK-AMD,AMD,0.0381438976400877,3.5,0.75,240,,validation,-129.6491335639118,3.7720981728047285,-133.42123173671652,1,0.0,240.0
XLK-AMD,AMD,0.0381438976400877,3.5,1.0,-1,,test,703.7922098878273,662.1501934181945,41.64201646963273,6,0.5,118.5
XLK-AMD,AMD,0.0381438976400877,3.5,1.0,-1,,validation,-6.124983254426307,24.10798265180464,-30.232965906230948,1,0.0,352.0
XLK-AMD,AMD,0.0381438976400877,3.5,1.0,30,,test,752.8626539580916,645.4546593873097,107.40799457078204,6,0.8333333333333334,24.166666666666668
XLK-AMD,AMD,0.0381438976400877,3.5,1.0,30,,validation,-27.26841277703126,3.987322641069654,-31.25573541810091,1,0.0,30.0
XLK-AMD,AMD,0.0381438976400877,3.5,1.0,60,,test,785.3358919826092,646.2671014391569,139.06879054345222,6,0.6666666666666666,44.166666666666664
XLK-AMD,AMD,0.0381438976400877,3.5,1.0,60,,validation,18.182093206613217,3.4363898481588806,14.745703358454337,1,1.0,60.0
XLK-AMD,AMD,0.0381438976400877,3.5,1.0,120,,test,770.2197625282631,661.3321601202554,108.88760240800782,6,0.6666666666666666,71.83333333333333
XLK-AMD,AMD,0.0381438976400877,3.5,1.0,120,,validation,-22.959442152681973,3.313665406715465,-26.273107559397438,1,0.0,120.0
XLK-AMD,AMD,0.0381438976400877,3.5,1.0,240,,test,717.5588326934787,661.4374938238166,56.12133886966201,6,0.5,98.16666666666667
XLK-AMD,AMD,0.0381438976400877,3.5,1.0,240,,validation,-129.6491335639118,3.7720981728047285,-133.42123173671652,1,0.0,240.0
XLK-AMD,AMD,0.0381438976400877,3.5,1.25,-1,,test,685.6290639730092,662.397000524483,23.232063448526183,6,0.5,115.16666666666667
XLK-AMD,AMD,0.0381438976400877,3.5,1.25,-1,,validation,-6.124983254426307,24.10798265180464,-30.232965906230948,1,0.0,352.0
XLK-AMD,AMD,0.0381438976400877,3.5,1.25,30,,test,752.8626539580916,645.4546593873097,107.40799457078204,6,0.8333333333333334,24.166666666666668
XLK-AMD,AMD,0.0381438976400877,3.5,1.25,30,,validation,-27.26841277703126,3.987322641069654,-31.25573541810091,1,0.0,30.0
XLK-AMD,AMD,0.0381438976400877,3.5,1.25,60,,test,785.3358919826092,646.2671014391569,139.06879054345222,6,0.6666666666666666,44.166666666666664
XLK-AMD,AMD,0.0381438976400877,3.5,1.25,60,,validation,18.182093206613217,3.4363898481588806,14.745703358454337,1,1.0,60.0
XLK-AMD,AMD,0.0381438976400877,3.5,1.25,120,,test,752.056616613445,661.5789672265437,90.47764938690128,6,0.6666666666666666,68.5
XLK-AMD,AMD,0.0381438976400877,3.5,1.25,120,,validation,-22.959442152681973,3.313665406715465,-26.273107559397438,1,0.0,120.0
XLK-AMD,AMD,0.0381438976400877,3.5,1.25,240,,test,699.3956867786605,661.6843009301051,37.711385848555466,6,0.5,94.83333333333333
XLK-AMD,AMD,0.0381438976400877,3.5,1.25,240,,validation,-129.6491335639118,3.7720981728047285,-133.42123173671652,1,0.0,240.0
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,-1,,test,1632.8960561156885,2552.6471860739716,-919.7511299582832,44,0.4090909090909091,152.25
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,-1,,train,406.3541453594194,579.4466900228871,-173.0925446634677,23,0.391304347826087,267.7391304347826
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,-1,,validation,910.0077716887267,954.7217962794566,-44.71402459072988,23,0.5652173913043478,224.52173913043478
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,30,,test,2255.3775812701374,3854.5473381959246,-1599.1697569257872,221,0.40271493212669685,27.32579185520362
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,30,,train,516.5211858713267,1459.925784749779,-943.4045988784524,170,0.36470588235294116,29.0
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,30,,validation,766.8458999006616,1848.3045566191881,-1081.4586567185265,139,0.460431654676259,27.93525179856115
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,60,,test,2365.600566952377,3625.1168822276622,-1259.5163152752855,131,0.37404580152671757,48.50381679389313
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,60,,train,500.9902530540435,1024.4219105374154,-523.431657483372,96,0.4375,54.104166666666664
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,60,,validation,760.132796293916,1328.5976591770163,-568.4648628831002,79,0.4430379746835443,51.81012658227848
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,120,,test,1927.0461843323255,2851.8963572941643,-924.8501729618389,85,0.4,78.16470588235295
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,120,,train,338.2573559439908,730.1091103903005,-391.85175444630977,56,0.4642857142857143,98.14285714285714
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,120,,validation,847.3713840052753,1122.307893244927,-274.9365092396517,49,0.5102040816326531,89.57142857142857
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,240,,test,1826.4084307748485,2672.6807935488405,-846.2723627739917,58,0.3793103448275862,117.89655172413794
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,240,,train,377.7203076530664,620.4416353412407,-242.72132768817434,35,0.42857142857142855,166.62857142857143
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.0,240,,validation,851.0183448094876,996.2920891464644,-145.27374433697668,32,0.5625,146.28125
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,-1,,test,2045.2608418993698,2600.9407498038313,-555.6799079044617,50,0.48,133.7
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,-1,,train,716.809485432789,809.70901369876,-92.89952826597113,28,0.5,206.39285714285714
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,-1,,validation,850.9271521878868,994.371897248856,-143.44474506096927,23,0.5652173913043478,203.2173913043478
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,30,,test,2428.9054772653603,4069.176284860958,-1640.2708075955975,222,0.4009009009009009,27.01801801801802
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,30,,train,736.6204649769292,1533.8850874371628,-797.2646224602338,171,0.3684210526315789,28.444444444444443
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,30,,validation,749.3866360524719,1848.832116105249,-1099.445480052777,139,0.460431654676259,27.928057553956833
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,60,,test,2665.1115353615855,3849.643742022413,-1184.5322066608276,134,0.3805970149253731,46.201492537313435
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,60,,train,666.3162520991315,1198.3527976695004,-532.036545570369,98,0.4489795918367347,51.6530612244898
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,60,,validation,681.6591821591104,1326.8308199688522,-645.1716378097417,79,0.4430379746835443,51.53164556962025
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,120,,test,2229.8889072576667,3090.9830229086765,-861.0941156510099,89,0.4157303370786517,72.35955056179775
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,120,,train,668.9152531795114,921.3935183122026,-252.47826513269112,60,0.5,88.7
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,120,,validation,771.0575431630159,1132.414495631199,-361.35695246818324,49,0.5102040816326531,88.04081632653062
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,240,,test,2231.5765653858953,2913.6604495985416,-682.0838842126466,64,0.421875,101.828125
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,240,,train,654.9549836991605,832.6720181839723,-177.71703448481188,39,0.5384615384615384,140.7948717948718
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.25,240,,validation,742.625272539073,1010.2958640922625,-267.67059155318935,32,0.5625,142.46875
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,-1,,test,2483.488233501647,3133.3686708482314,-649.8804373465847,62,0.4838709677419355,99.70967741935483
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,-1,,train,688.1799408912314,853.8303228385962,-165.6503819473648,32,0.5625,168.84375
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,-1,,validation,744.7613486315734,992.1804444159117,-247.41909578433834,25,0.6,168.76
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,30,,test,2569.1177486757497,4289.965048973184,-1720.847300297434,225,0.4,25.906666666666666
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,30,,train,718.7058856186244,1551.714925979639,-833.0090403610146,172,0.38372093023255816,27.71511627906977
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,30,,validation,781.8751430761466,1842.427907029811,-1060.5527639536645,139,0.4676258992805755,27.323741007194243
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,60,,test,2636.6876628725004,3988.3574942128616,-1351.6698313403613,139,0.37410071942446044,43.02877697841727
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,60,,train,685.0701107588034,1236.7805582249016,-551.7104474660982,100,0.48,49.19
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,60,,validation,633.7784873074266,1290.4352510575006,-656.656763750074,79,0.4430379746835443,48.962025316455694
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,120,,test,2435.1974455657632,3383.3672104763414,-948.1697649105781,95,0.42105263157894735,63.88421052631579
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,120,,train,699.2463740581874,970.771810065013,-271.5254360068258,63,0.5555555555555556,80.34920634920636
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,120,,validation,748.2882483805408,1140.8906423698631,-392.6023939893223,50,0.54,80.76
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,240,,test,2471.8033204967337,3203.1336854878637,-731.3303649911303,72,0.4722222222222222,84.625
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,240,,train,650.3267680738285,903.2957162399524,-252.9689481661239,43,0.5581395348837209,121.90697674418605
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.5,240,,validation,706.1971774338004,1014.129693318759,-307.93251588495866,34,0.5882352941176471,123.55882352941177
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,-1,,test,2393.2148872567855,3292.628778471502,-899.4138912147166,79,0.4936708860759494,73.70886075949367
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,-1,,train,654.0215526187908,876.1478165875583,-222.12626396876743,39,0.6410256410256411,122.92307692307692
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,-1,,validation,714.7578013772833,1038.6295670467214,-323.8717656694381,29,0.6551724137931034,133.44827586206895
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,30,,test,2486.8471551053885,4425.446433009329,-1938.5992779039402,235,0.41702127659574467,24.00851063829787
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,30,,train,682.5635281402252,1615.3645784462262,-932.801050306001,174,0.40229885057471265,26.2183908045977
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,30,,validation,792.2884126116785,1858.821787460995,-1066.5333748493165,140,0.4714285714285714,26.34285714285714
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,60,,test,2527.6013522759986,3980.642457524949,-1453.0411052489505,150,0.4,38.18666666666667
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,60,,train,675.6703541196334,1269.0321235118065,-593.361769392173,103,0.49514563106796117,45.28155339805825
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,60,,validation,715.2218634658861,1338.3979892875225,-623.1761258216363,82,0.4634146341463415,45.97560975609756
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,120,,test,2381.2223727934024,3529.978901404934,-1148.7565286115314,108,0.4537037037037037,53.52777777777778
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,120,,train,600.0521982661586,986.9456496360805,-386.8934513699219,67,0.5671641791044776,70.11940298507463
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,120,,validation,784.8641685215472,1173.6008349627405,-388.7366664411933,54,0.5740740740740741,71.20370370370371
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,240,,test,2405.7405334852074,3352.120949151606,-946.3804156663987,88,0.5,65.92045454545455
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,240,,train,618.0469710383628,947.6120886304169,-329.56511759205415,48,0.6041666666666666,99.625
XLK-AVGO,AVGO,0.0395106723395371,1.0,0.75,240,,validation,696.7757349657898,1060.4766254309113,-363.7008904651217,38,0.631578947368421,101.60526315789474
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,-1,,test,1905.1111482517272,2581.473754050793,-676.3626057990659,40,0.375,158.625
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,-1,,train,349.5687191085448,701.784512165718,-352.21579305717313,19,0.3684210526315789,301.89473684210526
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,-1,,validation,938.3551491381546,974.9895042596397,-36.63435512148512,21,0.5238095238095238,231.0
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,30,,test,2134.739399908873,3665.1439553556133,-1530.4045554467402,186,0.3870967741935484,27.166666666666668
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,30,,train,410.11713079766605,1297.1689396978682,-887.0518089002021,135,0.37037037037037035,29.133333333333333
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,30,,validation,706.9146524610218,1664.5994167180659,-957.6847642570441,117,0.37606837606837606,28.188034188034187
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,60,,test,2273.1965582071457,3596.8682139750063,-1323.6716557678603,113,0.37168141592920356,48.45132743362832
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,60,,train,391.9315660912388,1086.109939649305,-694.1783735580663,77,0.4025974025974026,55.44155844155844
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,60,,validation,758.5774446955003,1338.344761729142,-579.7673170336417,70,0.42857142857142855,50.84285714285714
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,120,,test,2240.7033817048805,3080.3745794714014,-839.671197766521,76,0.4342105263157895,78.4342105263158
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,120,,train,397.1175973578305,817.0587907357949,-419.94119337796445,47,0.46808510638297873,100.42553191489361
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,120,,validation,884.5024306409559,1126.103149779751,-241.60071913879494,44,0.4772727272727273,87.88636363636364
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,240,,test,2116.8282513046374,2677.1307671972672,-560.3025158926299,52,0.40384615384615385,121.21153846153847
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,240,,train,308.0496582832088,735.1346835316452,-427.08502524843624,30,0.43333333333333335,175.03333333333333
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.0,240,,validation,886.114978663968,1021.6002661741448,-135.4852875101769,29,0.5172413793103449,145.72413793103448
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,-1,,test,2177.3072061398098,2574.750680319133,-397.44347417932363,43,0.4418604651162791,147.93023255813952
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,-1,,train,541.6980138031773,812.2311115405488,-270.5330977373714,21,0.42857142857142855,256.57142857142856
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,-1,,validation,912.9910798932624,1016.6877653758313,-103.69668548256891,21,0.5238095238095238,209.52380952380952
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,30,,test,2117.175701765627,3663.926021962414,-1546.750320196787,186,0.3870967741935484,27.107526881720432
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,30,,train,472.5517830350402,1395.9574117365758,-923.4056287015355,136,0.36764705882352944,28.860294117647058
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,30,,validation,706.9146524610218,1664.5994167180659,-957.6847642570441,117,0.37606837606837606,28.188034188034187
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,60,,test,2226.241707514694,3549.685198183217,-1323.443490668523,113,0.37168141592920356,47.29203539823009
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,60,,train,455.927637603875,1185.733320224377,-729.8056826205019,78,0.3974358974358974,54.243589743589745
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,60,,validation,697.5630944088844,1336.050363034917,-638.4872686260328,70,0.42857142857142855,50.542857142857144
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,120,,test,2221.9978588669205,3049.317192612826,-827.3193337459054,77,0.44155844155844154,74.48051948051948
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,120,,train,544.7791649347644,923.6516681695992,-378.8725032348348,48,0.4583333333333333,94.66666666666667
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,120,,validation,804.4847407718642,1143.5322753054481,-339.047534533584,44,0.4772727272727273,87.18181818181819
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,240,,test,2144.59095597967,2649.5687153608505,-504.9777593811807,54,0.4444444444444444,110.25925925925925
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,240,,train,472.88009588573595,841.002255956649,-368.12216007091297,31,0.4838709677419355,160.09677419354838
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.25,240,,validation,813.2170862207965,1037.5948753308994,-224.37778911010273,29,0.5172413793103449,139.75862068965517
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,-1,,test,2303.640446128571,2922.0851328764625,-618.4446867478913,49,0.46938775510204084,117.3265306122449
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,-1,,train,572.5857187339059,858.7969736274938,-286.21125489358803,23,0.4782608695652174,218.2608695652174
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,-1,,validation,796.963789738055,1002.4789191231723,-205.51512938511732,22,0.5454545454545454,182.54545454545453
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,30,,test,2246.6855608021883,3875.9818516055434,-1629.2962908033553,188,0.3829787234042553,26.340425531914892
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,30,,train,471.6199030633952,1424.4227218104759,-952.8028187470807,136,0.375,28.49264705882353
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,30,,validation,715.0322032558305,1667.6142332088928,-952.5820299530624,117,0.37606837606837606,27.837606837606838
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,60,,test,2434.6014685376504,3488.644772161275,-1054.043303623625,115,0.3739130434782609,45.30434782608695
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,60,,train,456.92124127647077,1209.2586107395307,-752.33736946306,78,0.41025641025641024,53.07692307692308
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,60,,validation,672.2058445958368,1320.7611479606537,-648.555303364817,70,0.42857142857142855,49.31428571428572
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,120,,test,2298.2280839503987,3165.9909389056183,-867.7628549552192,79,0.4430379746835443,68.43037974683544
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,120,,train,569.525649072558,953.0382115947382,-383.51256252218013,48,0.4791666666666667,89.91666666666667
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,120,,validation,766.8381520624816,1137.852369003776,-371.01421694129436,44,0.4772727272727273,82.45454545454545
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,240,,test,2259.5389093215877,2958.7724151038797,-699.233505782292,57,0.45614035087719296,95.59649122807018
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,240,,train,561.3741871461214,887.5644248762275,-326.190237730106,32,0.5,147.90625
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.5,240,,validation,766.7244496471606,1027.433750760616,-260.70930111345547,30,0.5333333333333333,125.43333333333334
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.75,-1,,test,2164.526219706837,2945.07222354633,-780.546003839493,55,0.4909090909090909,97.14545454545454
XLK-AVGO,AVGO,0.0395106723395371,1.25,0.75,-1,,train,617.1534942211938,878.4828526498661,-261.3293584286724,26,0.5384615384615384,171.96153846153845
